enhancer	promoter	correlation	p.value
chr1:3136013-3136207	chr1:1141927..1141985,-	0.026287481093879	0.261419690447402
chr1:3136013-3136207	chr1:1149526..1149539,-	0.0215669109339735	0.35688349187293
chr1:3136013-3136207	chr1:1167346..1167392,-	-0.0593351154429425	0.0111907555103423
chr1:3136013-3136207	chr1:1167594..1167668,+	-0.0415842882987086	0.0755671071310026
chr1:3136013-3136207	chr1:1209195..1209254,-	-0.0995485318345397	2.01949353325215e-05
chr1:3136013-3136207	chr1:1243252..1243318,-	0.0641605132413993	0.00608084641109745
chr1:3136013-3136207	chr1:1243966..1244033,+	-0.0612216760728449	0.00885795127963351
chr1:3136013-3136207	chr1:1260011..1260064,-	0.0336221657715082	0.150846199375493
chr1:3136013-3136207	chr1:1260169..1260242,+	-0.0142276495846356	0.543351331627881
chr1:3136013-3136207	chr1:1266654..1266669,+	0.0270809331914081	0.247292102425511
chr1:3136013-3136207	chr1:1284748..1284809,-	0.0915634148767604	8.88101120581234e-05
chr1:3136013-3136207	chr1:1310530..1310603,-	-0.0721866451737866	0.0020190156127487
chr1:3136013-3136207	chr1:1334685..1334722,-	0.0514664038786773	0.027820912561806
chr1:3136013-3136207	chr1:1334914..1334972,+	-0.00968394590940144	0.679129437445964
chr1:3136013-3136207	chr1:1335180..1335196,+	0.122560547876891	1.48110285212151e-07
chr1:3136013-3136207	chr1:1342617..1342691,-	-0.0557051860143573	0.0172540130499405
chr1:3136013-3136207	chr1:1356628..1356678,-	0.186850383996905	8.13370636263099e-16
chr1:3136013-3136207	chr1:1361245..1361298,+	0.175756292252081	3.84144852376983e-14
chr1:3136013-3136207	chr1:1371047..1371119,+	0.15844021182812	9.71225099938240e-12
chr1:3136013-3136207	chr1:1407133..1407170,+	-0.0148381992884561	0.526187715706154
chr1:3136013-3136207	chr1:1447517..1447556,+	-0.0911528026200695	9.55429171585532e-05
chr1:3136013-3136207	chr1:1475968..1476017,-	0.135215317235318	6.54212639627687e-09
chr1:3136013-3136207	chr1:1510204..1510267,-	-0.029812723822986	0.202766647151854
chr1:3136013-3136207	chr1:1535455..1535568,-	0.0344549701989274	0.140979717380099
chr1:3136013-3136207	chr1:1551220..1551320,+	0.13762715881123	3.48907459230016e-09
chr1:3136013-3136207	chr1:1567546..1567574,+	0.0608302886870257	0.00930273438865274
chr1:3136013-3136207	chr1:1567682..1567692,+	0.0690348729729288	0.00315426870495111
chr1:3136013-3136207	chr1:1655723..1655803,-	0.032423554297648	0.165957901148807
chr1:3136013-3136207	chr1:1677507..1677512,-	0.00293783305493771	0.900137729049755
chr1:3136013-3136207	chr1:1822495..1822571,-	0.0192177897222331	0.411676064130416
chr1:3136013-3136207	chr1:1850703..1850724,-	0.0639331770159082	0.0062636722190457
chr1:3136013-3136207	chr1:1935219..1935231,-	0.207601454275141	3.09243747673315e-19
chr1:3136013-3136207	chr1:1950763..1950815,+	0.159524005335572	6.98825337776126e-12
chr1:3136013-3136207	chr1:2322973..2323005,-	0.118400453054579	3.87011597327864e-07
chr1:3136013-3136207	chr1:2323260..2323307,+	-0.134446819104109	7.97461960840768e-09
chr1:3136013-3136207	chr1:2343951..2344018,-	0.0427043879971463	0.0680138794927882
chr1:3136013-3136207	chr1:2398876..2398928,+	0.137272981747755	3.82912573898788e-09
chr1:3136013-3136207	chr1:2458026..2458056,-	0.109896163670145	2.49680857261455e-06
chr1:3136013-3136207	chr1:2461692..2461710,-	0.178224333503558	1.66425649034103e-14
chr1:3136013-3136207	chr1:2487990..2488033,+	0.011780939896404	0.614802225270771
chr1:3136013-3136207	chr1:2488426..2488475,-	0.0583597512894667	0.0125987408560572
chr1:3136013-3136207	chr1:2488477..2488501,-	0.0701523899958479	0.00269804467776836
chr1:3136013-3136207	chr1:2518202..2518291,+	0.0420675242557224	0.0722285202609912
chr1:3136013-3136207	chr1:2938044..2938088,+	0.0755973701415594	0.00122194849223191
chr1:3136013-3136207	chr1:2985760..2985774,+	0.206107942030021	5.61266001435127e-19
chr1:3136013-3136207	chr1:3371222..3371243,+	0.1218698588491	1.74102319536274e-07
chr1:3136013-3136207	chr1:3541543..3541658,+	0.0868571216268749	0.000201557835673523
chr1:3136013-3136207	chr1:3566630..3566676,-	0.0147054095663697	0.529896979386275
chr1:3136013-3136207	chr1:3569072..3569093,+	0.0088416816710002	0.705673936499308
chr1:3136013-3136207	chr1:3663901..3663958,-	0.102524382844391	1.12925050458375e-05
chr1:3136013-3136207	chr1:3669006..3669028,+	0.0777697668179969	0.000878146208881629
chr1:3136013-3136207	chr1:3689211..3689226,+	0.083441807497524	0.00035647056971754
chr1:3136013-3136207	chr1:3713042..3713081,-	0.110551800552977	2.17276547846765e-06
chr1:3136013-3136207	chr1:3773747..3773793,-	0.0916090204913205	8.80905901836282e-05
chr1:3136013-3136207	chr1:3774016..3774056,+	0.0946057032159438	5.11978688039511e-05
chr1:3136013-3136207	chr1:3816779..3816870,-	-0.0162064908752363	0.488753833563843
chr1:3136013-3136207	chr1:3816953..3816985,+	0.0210741103780006	0.367980282556781
chr1:3136013-3136207	chr1:4714656..4714675,+	0.135678560961876	5.80298182205527e-09
chr1:3136013-3136207	chr1:6052463..6052542,-	0.0479313808490473	0.0405084448211231
chr1:3136013-3136207	chr1:6240325..6240416,-	0.165333833617155	1.15131413177523e-12
chr1:3136013-3136207	chr1:6259641..6259690,-	-0.0846595915370153	0.000291578841294996
chr1:3136013-3136207	chr1:6266137..6266204,+	0.0481866571271702	0.0394512195394428
chr1:3136013-3136207	chr1:6296005..6296070,-	-0.0379968928189648	0.104462930499754
chr1:3136013-3136207	chr1:6304233..6304243,+	0.0138651283803909	0.553672561647277
chr1:3136013-3136207	chr1:6321111..6321174,-	0.0447229779782826	0.0559710412277593
chr1:3136013-3136207	chr1:6453426..6453447,-	-0.0248746762612232	0.287933673573266
chr1:3136013-3136207	chr1:6479968..6479986,-	-0.0144642442629486	0.536667321246655
chr1:3136013-3136207	chr1:6484829..6484843,+	0.0196337783674361	0.401625705441626
chr1:3136013-3136207	chr1:6526192..6526250,-	0.0593124364868857	0.011221838712186
chr1:3136013-3136207	chr1:6614565..6614602,-	0.0510377578844159	0.0291496274340694
chr1:3136013-3136207	chr1:6615468..6615485,+	0.146069294561573	3.54383502110395e-10
chr1:3136013-3136207	chr1:6640046..6640101,+	0.0740841758288581	0.00153070211181165
chr1:3136013-3136207	chr1:6662919..6662936,-	0.0364586031394241	0.119276690831998
chr1:3136013-3136207	chr1:6673782..6673830,+	0.0393360449591811	0.0927907080170212
chr1:3136013-3136207	chr1:6685228..6685270,+	0.0400494756783872	0.0870134609027521
chr1:3136013-3136207	chr1:6761855..6761892,-	0.0180906931313419	0.439645413961178
chr1:3136013-3136207	chr1:6845497..6845561,+	0.0306637297957988	0.190167511044955
chr1:3136013-3136207	chr1:7831323..7831414,+	-0.0510771061001537	0.0290254224011516
chr1:3136013-3136207	chr1:7844312..7844411,+	0.11747646773448	4.76967561677989e-07
chr1:3136013-3136207	chr1:8021713..8021788,+	-0.054437384123146	0.0199666998645969
chr1:3136013-3136207	chr1:8086360..8086378,-	0.0531503370022926	0.0230938641804413
chr1:3136013-3136207	chr1:8378140..8378187,+	0.113194725537282	1.23079006205213e-06
chr1:3136013-3136207	chr1:8877692..8877732,-	0.161680887959138	3.60528068107149e-12
chr1:3136013-3136207	chr1:8938736..8938756,-	-0.127603023667881	4.4287355055454e-08
chr1:3136013-3136207	chr1:9005917..9005935,+	0.106899972640882	4.66600921687337e-06
chr1:3136013-3136207	chr1:9086445..9086485,-	0.0670261184116313	0.00415447074963221
chr1:3231556-3231634	chr1:713985..714054,-	0.0213940494444963	0.360751737492359
chr1:3231556-3231634	chr1:762885..762905,-	0.0278448935605027	0.234202826278573
chr1:3231556-3231634	chr1:763033..763058,+	0.0670976343250541	0.00411442062057167
chr1:3231556-3231634	chr1:763094..763106,+	0.0757087207075784	0.00120166957823622
chr1:3231556-3231634	chr1:894620..894659,-	-0.00378445611137808	0.871581111074943
chr1:3231556-3231634	chr1:895930..896033,+	0.0376668145650219	0.107511916359486
chr1:3231556-3231634	chr1:901847..901907,+	-0.0106156793679484	0.650222811311758
chr1:3231556-3231634	chr1:917466..917485,-	0.0258900832354175	0.268701099077174
chr1:3231556-3231634	chr1:935467..935484,-	0.05961940527303	0.0108075472688544
chr1:3231556-3231634	chr1:948866..948885,+	-0.0578911030178386	0.0133293671971616
chr1:3231556-3231634	chr1:955448..955508,+	-0.0381251039149099	0.103297288711734
chr1:3231556-3231634	chr1:1009683..1009688,-	-0.0445577067880734	0.0568853052086121
chr1:3231556-3231634	chr1:1051455..1051495,-	-0.0599702302609858	0.0103507484370982
chr1:3231556-3231634	chr1:1141900..1141911,-	0.164122991524754	1.68565054467478e-12
chr1:3231556-3231634	chr1:1141927..1141985,-	0.0219111093747129	0.349259207457975
chr1:3231556-3231634	chr1:1149526..1149539,-	0.078880318106167	0.000739321556727512
chr1:3231556-3231634	chr1:1167346..1167392,-	0.0363985727068878	0.119886526315328
chr1:3231556-3231634	chr1:1167594..1167668,+	0.0635092080744625	0.00661788842696475
chr1:3231556-3231634	chr1:1209195..1209254,-	-0.0374873863496477	0.109198627323425
chr1:3231556-3231634	chr1:1243252..1243318,-	0.0320355647442971	0.171085640802068
chr1:3231556-3231634	chr1:1243966..1244033,+	-0.0302354566575228	0.196434150703603
chr1:3231556-3231634	chr1:1260011..1260064,-	0.000560422746841374	0.980902069150826
chr1:3231556-3231634	chr1:1260169..1260242,+	-0.0852350260897024	0.00026492580165704
chr1:3231556-3231634	chr1:1266654..1266669,+	0.0448650549860953	0.0551948903344966
chr1:3231556-3231634	chr1:1284748..1284809,-	0.00265548756180833	0.90969192447001
chr1:3231556-3231634	chr1:1310530..1310603,-	-0.0470873052894293	0.0441765998790955
chr1:3231556-3231634	chr1:1334685..1334722,-	0.0315710367376728	0.177379764985029
chr1:3231556-3231634	chr1:1334914..1334972,+	-0.0326458563134363	0.163072441469158
chr1:3231556-3231634	chr1:1335180..1335196,+	0.0329650241950351	0.158995989509622
chr1:3231556-3231634	chr1:1342617..1342691,-	-0.0496590429647418	0.0337996179014383
chr1:3231556-3231634	chr1:1356628..1356678,-	0.130914809802541	1.95312575310922e-08
chr1:3231556-3231634	chr1:1361245..1361298,+	0.139141644192762	2.33798940825542e-09
chr1:3231556-3231634	chr1:1371047..1371119,+	0.077475220707769	0.000918821161118426
chr1:3231556-3231634	chr1:1407133..1407170,+	0.0297309115916795	0.204009158550259
chr1:3231556-3231634	chr1:1447517..1447556,+	0.00722065454959623	0.757756477055915
chr1:3231556-3231634	chr1:1475968..1476017,-	0.130203151015758	2.33283576100586e-08
chr1:3231556-3231634	chr1:1510204..1510267,-	-0.0783451751474115	0.000803456157598059
chr1:3231556-3231634	chr1:1535455..1535568,-	-0.0719421327804484	0.00209140346863582
chr1:3231556-3231634	chr1:1551220..1551320,+	0.0567628286163679	0.0152438446490898
chr1:3231556-3231634	chr1:1567546..1567574,+	0.0301375053444542	0.19788840906173
chr1:3231556-3231634	chr1:1567682..1567692,+	0.0113499544027986	0.627804414854747
chr1:3231556-3231634	chr1:1655723..1655803,-	0.0219473449986254	0.348462614028289
chr1:3231556-3231634	chr1:1677507..1677512,-	0.0279581323349916	0.232305190013472
chr1:3231556-3231634	chr1:1822495..1822571,-	-0.0240650527745024	0.303918047958237
chr1:3231556-3231634	chr1:1850703..1850724,-	-0.0475999588601215	0.0419167481633641
chr1:3231556-3231634	chr1:1935219..1935231,-	0.0496719184796449	0.0337534202634951
chr1:3231556-3231634	chr1:1950763..1950815,+	0.0146748915710933	0.530751322055356
chr1:3231556-3231634	chr1:2322973..2323005,-	0.0827471311257921	0.000399297269367715
chr1:3231556-3231634	chr1:2323260..2323307,+	-0.0134151317212109	0.566616282320746
chr1:3231556-3231634	chr1:2343951..2344018,-	-0.0194240586001654	0.406674059400289
chr1:3231556-3231634	chr1:2398876..2398928,+	0.0133250406324097	0.569224980397129
chr1:3231556-3231634	chr1:2458026..2458056,-	-0.0278186261702277	0.234644574384346
chr1:3231556-3231634	chr1:2461692..2461710,-	0.0719827875157059	0.00207920511333807
chr1:3231556-3231634	chr1:2487990..2488033,+	0.0244251979361456	0.296736385777373
chr1:3231556-3231634	chr1:2488426..2488475,-	0.0343582222867594	0.14209980627669
chr1:3231556-3231634	chr1:2488477..2488501,-	-0.0568332454807276	0.0151176398318609
chr1:3231556-3231634	chr1:2518202..2518291,+	-0.050255651037172	0.0317149001011284
chr1:3231556-3231634	chr1:2938044..2938088,+	0.0200991326618784	0.39055878857493
chr1:3231556-3231634	chr1:2985760..2985774,+	0.14446565716955	5.52922916382554e-10
chr1:3231556-3231634	chr1:3371222..3371243,+	-0.0474034344439656	0.042771227609207
chr1:3231556-3231634	chr1:3541543..3541658,+	-0.073691911741836	0.00162170256637425
chr1:3231556-3231634	chr1:3566630..3566676,-	0.0133864443152864	0.567446339484688
chr1:3231556-3231634	chr1:3569072..3569093,+	0.0127103405612444	0.587175561802626
chr1:3231556-3231634	chr1:3663901..3663958,-	0.0438718917609673	0.0608128097321157
chr1:3231556-3231634	chr1:3669006..3669028,+	-0.0263116354947915	0.260981552630584
chr1:3231556-3231634	chr1:3689211..3689226,+	0.0266479615201975	0.254933611484675
chr1:3231556-3231634	chr1:3713042..3713081,-	0.0534585815078162	0.0223085593426672
chr1:3231556-3231634	chr1:3773747..3773793,-	-0.0233351106889183	0.3188249204753
chr1:3231556-3231634	chr1:3774016..3774056,+	-0.078349858307625	0.000802873188608576
chr1:3231556-3231634	chr1:3816779..3816870,-	0.0302554124590158	0.196138833550498
chr1:3231556-3231634	chr1:3816953..3816985,+	0.0101986393084693	0.663099604624983
chr1:3231556-3231634	chr1:4714656..4714675,+	0.0478314577635384	0.0409287624851317
chr1:3231556-3231634	chr1:6052463..6052542,-	0.00555435602455768	0.812461668954294
chr1:3231556-3231634	chr1:6240325..6240416,-	0.0386879818099648	0.0983015995822905
chr1:3231556-3231634	chr1:6259641..6259690,-	-0.00478685503954683	0.837988032600138
chr1:3231556-3231634	chr1:6266137..6266204,+	0.0901788033236431	0.000113489772583806
chr1:3231556-3231634	chr1:6296005..6296070,-	0.0498892243644496	0.0329818239025551
chr1:3231556-3231634	chr1:6304233..6304243,+	-0.0168628504539736	0.471319482799784
chr1:3231556-3231634	chr1:6321111..6321174,-	0.0812879871716703	0.000505348407318865
chr1:3231556-3231634	chr1:6453426..6453447,-	0.0274443852847652	0.241002433444715
chr1:3231556-3231634	chr1:6479968..6479986,-	-0.0726851076177735	0.00187851116892961
chr1:3231556-3231634	chr1:6484829..6484843,+	-0.0902913493275303	0.000111264309266654
chr1:3231556-3231634	chr1:6526192..6526250,-	-0.0416984568159009	0.074767196081509
chr1:3231556-3231634	chr1:6614565..6614602,-	0.0115773722774854	0.620928827734781
chr1:3231556-3231634	chr1:6615468..6615485,+	0.0613946397690459	0.00866751200739569
chr1:3231556-3231634	chr1:6640046..6640101,+	-0.0199005398969414	0.39525883579149
chr1:3231556-3231634	chr1:6662919..6662936,-	0.0802975185743301	0.000591701817834031
chr1:3231556-3231634	chr1:6673782..6673830,+	-0.0107645100849496	0.645652315226209
chr1:3231556-3231634	chr1:6685228..6685270,+	-0.0153914681531003	0.510877028822893
chr1:3231556-3231634	chr1:6761855..6761892,-	0.00437496252514048	0.851759601891539
chr1:3231556-3231634	chr1:6845497..6845561,+	0.0767654495600847	0.00102410805016451
chr1:3231556-3231634	chr1:7831323..7831414,+	-0.0169068226453492	0.470163861922907
chr1:3231556-3231634	chr1:7844312..7844411,+	-0.024081695518836	0.303583653488137
chr1:3231556-3231634	chr1:8021713..8021788,+	0.0687542806728909	0.00327935292538052
chr1:3231556-3231634	chr1:8086360..8086378,-	0.047951468464096	0.0404243909360692
chr1:3231556-3231634	chr1:8378140..8378187,+	0.16573371804431	1.01447206082893e-12
chr1:3231556-3231634	chr1:8877692..8877732,-	0.00393473036113143	0.866528697431408
chr1:3231556-3231634	chr1:8938736..8938756,-	-0.0441465246087297	0.0592139045310822
chr1:3231556-3231634	chr1:9005917..9005935,+	-0.0005969922149456	0.979656126568766
chr1:3231556-3231634	chr1:9086445..9086485,-	-0.00736134720653081	0.753188342203933
chr1:3232812-3232866	chr1:713985..714054,-	0.106174491530952	5.41541667489833e-06
chr1:3232812-3232866	chr1:762885..762905,-	0.175592711220963	4.05871045336298e-14
chr1:3232812-3232866	chr1:763033..763058,+	0.0438235934181664	0.0610976640527794
chr1:3232812-3232866	chr1:763094..763106,+	0.0679771325263272	0.00364972159343327
chr1:3232812-3232866	chr1:894620..894659,-	-0.116101967682449	6.48999695556783e-07
chr1:3232812-3232866	chr1:895930..896033,+	-0.0187470594475645	0.423226940196687
chr1:3232812-3232866	chr1:901847..901907,+	-0.0680660734454974	0.00360548844158868
chr1:3232812-3232866	chr1:917466..917485,-	0.0541478428832656	0.0206360315815743
chr1:3232812-3232866	chr1:935467..935484,-	0.142691482685416	8.99343966366772e-10
chr1:3232812-3232866	chr1:948866..948885,+	-0.180713583029907	7.07161156211443e-15
chr1:3232812-3232866	chr1:955448..955508,+	0.022531043022503	0.335790010807853
chr1:3232812-3232866	chr1:1009683..1009688,-	0.0400919810464446	0.0866786280001531
chr1:3232812-3232866	chr1:1051455..1051495,-	-0.0355642731364952	0.12861681877994
chr1:3232812-3232866	chr1:1141900..1141911,-	0.0045115773525104	0.847186679221338
chr1:3232812-3232866	chr1:1141927..1141985,-	0.0627460155587777	0.00730113602979954
chr1:3232812-3232866	chr1:1149526..1149539,-	0.0654778646386524	0.00511283663065651
chr1:3232812-3232866	chr1:1167346..1167392,-	-0.0354834160662631	0.129488509816938
chr1:3232812-3232866	chr1:1167594..1167668,+	-0.0524032072527622	0.0250975197145064
chr1:3232812-3232866	chr1:1209195..1209254,-	-0.0982456985694395	2.59168850733877e-05
chr1:3232812-3232866	chr1:1243252..1243318,-	0.109550330466985	2.68591899070617e-06
chr1:3232812-3232866	chr1:1243966..1244033,+	-0.113573193480306	1.13339969337224e-06
chr1:3232812-3232866	chr1:1260011..1260064,-	-0.0030767326973104	0.895442763227104
chr1:3232812-3232866	chr1:1260169..1260242,+	-0.101752781248468	1.31496839574469e-05
chr1:3232812-3232866	chr1:1266654..1266669,+	-0.0203792632677048	0.383986982819756
chr1:3232812-3232866	chr1:1284748..1284809,-	0.0603382451788675	0.00989009472475851
chr1:3232812-3232866	chr1:1310530..1310603,-	-0.150608955579681	9.79550811665427e-11
chr1:3232812-3232866	chr1:1334685..1334722,-	0.109807070422556	2.54426777312649e-06
chr1:3232812-3232866	chr1:1334914..1334972,+	-0.0143527340174889	0.539812430727479
chr1:3232812-3232866	chr1:1335180..1335196,+	0.138575037403785	2.71713388538573e-09
chr1:3232812-3232866	chr1:1342617..1342691,-	-0.0649936740232328	0.005451154536443
chr1:3232812-3232866	chr1:1356628..1356678,-	0.156776894246013	1.60247868639381e-11
chr1:3232812-3232866	chr1:1361245..1361298,+	0.169477576778949	3.05609093450799e-13
chr1:3232812-3232866	chr1:1371047..1371119,+	0.0673255551697197	0.00398910578781912
chr1:3232812-3232866	chr1:1407133..1407170,+	-0.0162887533132647	0.486549899330429
chr1:3232812-3232866	chr1:1447517..1447556,+	-0.134556702786284	7.75254151957829e-09
chr1:3232812-3232866	chr1:1475968..1476017,-	0.160167323840432	5.74180842898141e-12
chr1:3232812-3232866	chr1:1510204..1510267,-	-0.0632472344645649	0.00684565719016183
chr1:3232812-3232866	chr1:1535455..1535568,-	0.0351216285699089	0.133445057641789
chr1:3232812-3232866	chr1:1551220..1551320,+	0.146904463321085	2.80554886240209e-10
chr1:3232812-3232866	chr1:1567546..1567574,+	0.04696588153292	0.0447266526993891
chr1:3232812-3232866	chr1:1567682..1567692,+	0.0279062163351046	0.233173831721763
chr1:3232812-3232866	chr1:1655723..1655803,-	0.0549320505017138	0.0188669302430622
chr1:3232812-3232866	chr1:1677507..1677512,-	0.066591898438971	0.00440532147788442
chr1:3232812-3232866	chr1:1822495..1822571,-	0.00397674517401004	0.865117070358726
chr1:3232812-3232866	chr1:1850703..1850724,-	0.00107000619178634	0.963545827830593
chr1:3232812-3232866	chr1:1935219..1935231,-	0.162462000161961	2.83061222595636e-12
chr1:3232812-3232866	chr1:1950763..1950815,+	0.154487494379695	3.16469902508645e-11
chr1:3232812-3232866	chr1:2322973..2323005,-	0.146170103080411	3.44554552576818e-10
chr1:3232812-3232866	chr1:2323260..2323307,+	-0.203785762766767	1.4051377035879e-18
chr1:3232812-3232866	chr1:2343951..2344018,-	0.0144470774031933	0.537150906447147
chr1:3232812-3232866	chr1:2398876..2398928,+	0.165044041616334	1.26163475172983e-12
chr1:3232812-3232866	chr1:2458026..2458056,-	0.0399603766287204	0.0877187172448835
chr1:3232812-3232866	chr1:2461692..2461710,-	0.170925031620263	1.90772178665559e-13
chr1:3232812-3232866	chr1:2487990..2488033,+	0.0779986450510299	0.000847698245011789
chr1:3232812-3232866	chr1:2488426..2488475,-	0.104025629784667	8.37133275213849e-06
chr1:3232812-3232866	chr1:2488477..2488501,-	0.081701145967568	0.000472923658406855
chr1:3232812-3232866	chr1:2518202..2518291,+	-0.0178659472765945	0.445350111788241
chr1:3232812-3232866	chr1:2938044..2938088,+	0.0681128691886266	0.00358241154583253
chr1:3232812-3232866	chr1:2985760..2985774,+	0.343631147068805	8.63919895416155e-52
chr1:3232812-3232866	chr1:3371222..3371243,+	0.0269733402605116	0.249175874309489
chr1:3232812-3232866	chr1:3541543..3541658,+	-0.0152843577122454	0.513822848011783
chr1:3232812-3232866	chr1:3566630..3566676,-	-0.0308902379935853	0.186913249799656
chr1:3232812-3232866	chr1:3569072..3569093,+	-0.0227396113782573	0.331334611908017
chr1:3232812-3232866	chr1:3663901..3663958,-	0.152497328168203	5.67133728596043e-11
chr1:3232812-3232866	chr1:3669006..3669028,+	0.0452943527117006	0.0529039641245633
chr1:3232812-3232866	chr1:3689211..3689226,+	0.0976536591291056	2.8998582824288e-05
chr1:3232812-3232866	chr1:3713042..3713081,-	0.0514487234323922	0.0278746685056237
chr1:3232812-3232866	chr1:3773747..3773793,-	0.0796441880348793	0.000655972403067946
chr1:3232812-3232866	chr1:3774016..3774056,+	0.0243607943254542	0.298012261998413
chr1:3232812-3232866	chr1:3816779..3816870,-	-0.0433906581050908	0.0637006676576203
chr1:3232812-3232866	chr1:3816953..3816985,+	0.0437258474266907	0.0616775303445551
chr1:3232812-3232866	chr1:4714656..4714675,+	0.205967884036425	5.93393339654983e-19
chr1:3232812-3232866	chr1:6052463..6052542,-	0.0368272001955747	0.115585284292226
chr1:3232812-3232866	chr1:6240325..6240416,-	0.164970992602275	1.29104029997753e-12
chr1:3232812-3232866	chr1:6259641..6259690,-	-0.0544184942344269	0.0200097829554242
chr1:3232812-3232866	chr1:6266137..6266204,+	0.0800648393278602	0.00061388808306775
chr1:3232812-3232866	chr1:6296005..6296070,-	-0.0859025555110461	0.000236870611681336
chr1:3232812-3232866	chr1:6304233..6304243,+	-0.0015839988837373	0.946056900350321
chr1:3232812-3232866	chr1:6321111..6321174,-	-0.0327967777962874	0.161135144762494
chr1:3232812-3232866	chr1:6453426..6453447,-	-0.0781972649819692	0.00082207151514186
chr1:3232812-3232866	chr1:6479968..6479986,-	-0.045339073962714	0.0526699448831352
chr1:3232812-3232866	chr1:6484829..6484843,+	-0.0111125184827438	0.635017480238373
chr1:3232812-3232866	chr1:6526192..6526250,-	0.0684569595985066	0.00341680697532683
chr1:3232812-3232866	chr1:6614565..6614602,-	0.0460715573037956	0.0489584068807829
chr1:3232812-3232866	chr1:6615468..6615485,+	0.0987712231806278	2.34445154666745e-05
chr1:3232812-3232866	chr1:6640046..6640101,+	0.0723623634153556	0.00196842089467763
chr1:3232812-3232866	chr1:6662919..6662936,-	0.0906431024037554	0.000104571057727139
chr1:3232812-3232866	chr1:6673782..6673830,+	-0.0210855483885294	0.367720314718531
chr1:3232812-3232866	chr1:6685228..6685270,+	-0.00133435169769692	0.954548583263283
chr1:3232812-3232866	chr1:6761855..6761892,-	0.0304705261299515	0.192976075230549
chr1:3232812-3232866	chr1:6845497..6845561,+	0.0432821926338476	0.0643669577610982
chr1:3232812-3232866	chr1:7831323..7831414,+	0.000814025381520491	0.972262806263563
chr1:3232812-3232866	chr1:7844312..7844411,+	0.130848233199755	1.98593721287399e-08
chr1:3232812-3232866	chr1:8021713..8021788,+	-0.0674719642692172	0.0039104446202749
chr1:3232812-3232866	chr1:8086360..8086378,-	0.00332126670773704	0.88718622015626
chr1:3232812-3232866	chr1:8378140..8378187,+	0.156492304728794	1.74489334666529e-11
chr1:3232812-3232866	chr1:8877692..8877732,-	0.122359882446806	1.55247842026991e-07
chr1:3232812-3232866	chr1:8938736..8938756,-	-0.126680512147967	5.54288822322688e-08
chr1:3232812-3232866	chr1:9005917..9005935,+	0.0741549909376592	0.00151478347499218
chr1:3232812-3232866	chr1:9086445..9086485,-	0.0351658147563978	0.132956879969038
chr1:3237165-3237518	chr1:713985..714054,-	0.0485378219936734	0.0380351849189575
chr1:3237165-3237518	chr1:762885..762905,-	0.0905067905094344	0.000107118475327249
chr1:3237165-3237518	chr1:763033..763058,+	0.0111268812866015	0.63458015848105
chr1:3237165-3237518	chr1:763094..763106,+	0.0305984003418436	0.191113806748893
chr1:3237165-3237518	chr1:894620..894659,-	-0.0618819632224425	0.00815046393405071
chr1:3237165-3237518	chr1:895930..896033,+	-0.00481400832055053	0.837081857869188
chr1:3237165-3237518	chr1:901847..901907,+	-0.0502662760360972	0.0316787949062155
chr1:3237165-3237518	chr1:917466..917485,-	0.0131905401918698	0.573130235169137
chr1:3237165-3237518	chr1:935467..935484,-	0.0866709992384716	0.000208029579849418
chr1:3237165-3237518	chr1:948866..948885,+	-0.0985981754417139	2.423275066829e-05
chr1:3237165-3237518	chr1:955448..955508,+	-0.00952311187496232	0.684168831688015
chr1:3237165-3237518	chr1:1009683..1009688,-	0.0741017074305123	0.00152674688069403
chr1:3237165-3237518	chr1:1051455..1051495,-	-0.0213443189577472	0.361869442930347
chr1:3237165-3237518	chr1:1141900..1141911,-	-0.0208323040535181	0.373502890591
chr1:3237165-3237518	chr1:1141927..1141985,-	0.0187075919611028	0.424203939300764
chr1:3237165-3237518	chr1:1149526..1149539,-	0.0596990783240708	0.0107022642192964
chr1:3237165-3237518	chr1:1167346..1167392,-	-0.0127926670327706	0.584756321344729
chr1:3237165-3237518	chr1:1167594..1167668,+	-0.0229368985435341	0.327155517150083
chr1:3237165-3237518	chr1:1209195..1209254,-	-0.0826028745770457	0.000408772833587203
chr1:3237165-3237518	chr1:1243252..1243318,-	0.0917280094263433	8.62391170245919e-05
chr1:3237165-3237518	chr1:1243966..1244033,+	-0.0740968695520611	0.00152783739346497
chr1:3237165-3237518	chr1:1260011..1260064,-	0.0199579401635773	0.393896860145488
chr1:3237165-3237518	chr1:1260169..1260242,+	-0.0401073445995048	0.0865578588074173
chr1:3237165-3237518	chr1:1266654..1266669,+	0.0149771768040012	0.522319854118027
chr1:3237165-3237518	chr1:1284748..1284809,-	0.0706156697343613	0.00252724519140863
chr1:3237165-3237518	chr1:1310530..1310603,-	-0.0874269339002359	0.000182900013310893
chr1:3237165-3237518	chr1:1334685..1334722,-	0.0573305868920391	0.0142521647138991
chr1:3237165-3237518	chr1:1334914..1334972,+	-0.0144179770712048	0.537971153498132
chr1:3237165-3237518	chr1:1335180..1335196,+	0.0892435701775029	0.000133674735227359
chr1:3237165-3237518	chr1:1342617..1342691,-	-0.0463755605598328	0.0474837393914978
chr1:3237165-3237518	chr1:1356628..1356678,-	0.116255076551697	6.27219994516456e-07
chr1:3237165-3237518	chr1:1361245..1361298,+	0.12707546738297	5.03612402995515e-08
